Wavelength (nm),Power (W)
349.973,1.0414558413499996e-07
359.99,1.2879864489000006e-07
370.003,1.64198193452e-07
380.013,2.2750376820099991e-07
390.019,3.0762150415999997e-07
400.022,3.910337087500005e-07
410.021,4.790673546300002e-07
420.016,5.720513982999998e-07
430.007,6.141763418300002e-07
439.994,7.125663290599997e-07
449.977,8.104381965399998e-07
460.035,9.062712118900007e-07
470.01,9.907942754000003e-07
479.98,1.0891060151300005e-06
490.025,1.16722590665e-06
499.985,1.2429497854799999e-06
510.021,1.3099130041300004e-06
519.972,1.3660182838300002e-06
529.998,1.4155285066799999e-06
540.019,1.4413668816299997e-06
550.034,1.4603681017800005e-06
559.965,1.5243602376500008e-06
569.97,1.5458389088600006e-06
579.97,1.5583364745200004e-06
589.964,1.5781905636400003e-06
600.032,1.5664759894500009e-06
610.014,1.5125747734e-06
619.991,1.45750419221e-06
629.962,1.4268421545999997e-06
640.006,1.3989264926499998e-06
649.964,1.3533935554700006e-06
659.996,1.2772391482399997e-06
670.021,1.1946555378600003e-06
680.039,1.1254870440599999e-06
690.015,1.2075927819200002e-06
700.014,1.2480440647899992e-06
710.006,1.2608172613500005e-06
719.99,1.2574059161000004e-06
729.968,1.2385028704e-06
740.018,1.2129157013400007e-06
749.981,1.1817201731500003e-06
