Wavelength (nm),Current (A)
349.973,-1.313310855644444e-10
359.99,1.0163434606766668e-09
370.003,1.2150472444027782e-09
380.013,3.5449341483111104e-09
390.019,5.849983173666666e-09
400.022,9.027511629777777e-09
410.021,1.407108234366667e-08
420.016,1.863823363888889e-08
430.007,2.1547442736666668e-08
439.994,2.5703504563333324e-08
449.977,3.1889568511111106e-08
460.035,3.950922619666667e-08
470.01,4.5077981235555534e-08
479.98,5.2115410605555526e-08
490.025,5.742361407888889e-08
499.985,6.39774621277778e-08
510.021,6.974645986888884e-08
519.972,7.407652949111109e-08
529.998,7.723800202666668e-08
540.019,7.98758289655556e-08
550.034,8.285472208444443e-08
559.965,8.678591775777779e-08
569.97,8.859611995888892e-08
579.97,9.000869897888887e-08
589.964,9.364402533333333e-08
600.032,9.321542668000001e-08
610.014,9.106253055777778e-08
619.991,8.81356497688889e-08
629.962,9.309292185555556e-08
640.006,8.892708898888889e-08
649.964,8.592049990666666e-08
659.996,7.937376308555552e-08
670.021,6.539548179555557e-08
680.039,3.612493386444445e-08
690.015,1.724091478222221e-08
700.014,7.907816401555556e-09
710.006,4.851654284222222e-09
719.99,3.1876502253333326e-09
729.968,2.189870391211111e-09
740.018,1.6607928015255558e-09
749.981,4.1735167534222243e-10
