Wavelength (nm),Current (A)
349.973,7.583445926222222e-09
359.99,1.2568722219999997e-08
370.003,1.9620106498888877e-08
380.013,3.393350665111111e-08
390.019,5.5074045733333324e-08
400.022,8.10840348533333e-08
410.021,1.1211913183333331e-07
420.016,1.4778636028888888e-07
430.007,1.7025298033333332e-07
439.994,2.1126000982222227e-07
449.977,2.556264031999998e-07
460.035,3.0069584284444456e-07
470.01,3.4138966666666646e-07
479.98,3.8835767159999996e-07
490.025,4.286928923333333e-07
499.985,4.689442226555556e-07
510.021,5.028667804555557e-07
519.972,5.339016225444441e-07
529.998,5.598012643222222e-07
540.019,5.736428414222224e-07
550.034,5.856063053000001e-07
559.965,6.158895042000001e-07
569.97,6.302170806222226e-07
579.97,6.413891357666664e-07
589.964,6.585261583222224e-07
600.032,6.635920550555557e-07
610.014,6.476873423333333e-07
619.991,6.293083788888891e-07
629.962,6.223399072111113e-07
640.006,6.211833037222223e-07
649.964,6.096622360666667e-07
659.996,5.812782763777777e-07
670.021,5.40660302911111e-07
680.039,4.7650864812222197e-07
690.015,4.567109780777776e-07
700.014,4.141589540666665e-07
710.006,3.789914385444443e-07
719.99,3.4227361008888883e-07
729.968,2.966698995777778e-07
740.018,2.3856434630000004e-07
749.981,1.7033173871111102e-07
