Wavelength (nm),Current (A)
349.973,4.949724552666664e-09
359.99,9.326278511888886e-09
370.003,1.4936261124444445e-08
380.013,2.4382198947777775e-08
390.019,4.186559125666665e-08
400.022,6.502366498333335e-08
410.021,9.310844720333331e-08
420.016,1.2762189468888884e-07
430.007,1.5326461586666666e-07
439.994,1.8876047043333326e-07
449.977,2.3377550808888883e-07
460.035,2.7991648114444445e-07
470.01,3.2292212514444444e-07
479.98,3.6968338299999984e-07
490.025,4.184976190666666e-07
499.985,4.6083069058888885e-07
510.021,5.014680432999998e-07
519.972,5.329659032555555e-07
529.998,5.660363875333332e-07
540.019,5.889606597555553e-07
550.034,6.007904842222222e-07
559.965,6.189551804e-07
569.97,6.461397033555557e-07
579.97,6.612962055000001e-07
589.964,6.783053117222222e-07
600.032,6.964002021333334e-07
610.014,6.892508564444444e-07
619.991,6.605953190222226e-07
629.962,6.366981861555556e-07
640.006,6.263937542333333e-07
649.964,6.162244149999999e-07
659.996,5.872569063555555e-07
670.021,5.174335029222219e-07
680.039,3.671467272222222e-07
690.015,2.1259822168888892e-07
700.014,1.1514136119999995e-07
710.006,6.15000051411111e-08
719.99,3.492255920777778e-08
729.968,2.0958823954444427e-08
740.018,1.2279349118888878e-08
749.981,6.871704995777782e-09
