Wavelength (nm),Current (A)
350.005,4.2080982800000006e-09
360.018,7.1027616353333334e-09
370.028,1.057112234588889e-08
380.034,1.7137210068888892e-08
390.036,3.028497693777778e-08
400.035,4.76222990688889e-08
410.031,6.816151156555552e-08
420.022,9.383453006333331e-08
430.009,1.1559020984444436e-07
439.993,1.45491529088889e-07
449.972,1.8348930897777777e-07
460.026,2.2252267963333322e-07
469.997,2.5554542197777767e-07
479.963,2.938327560666667e-07
490.005,3.308328705333334e-07
499.962,3.626739294999999e-07
509.993,3.934381055111111e-07
520.02,4.2007156263333324e-07
529.963,4.460523144111111e-07
539.98,4.625221861555556e-07
549.992,4.784851651333335e-07
559.998,4.883444436111113e-07
570.0,5.133332066888888e-07
579.995,5.215158801555557e-07
589.986,5.294659285888888e-07
599.97,5.351594702111112e-07
610.028,5.270360289444442e-07
620.001,5.097362597444444e-07
629.968,4.978832265888888e-07
640.008,4.95724817277778e-07
649.963,4.917801401000001e-07
659.991,4.71966611011111e-07
670.012,4.4025282356666643e-07
680.026,4.0589414356666646e-07
690.032,4.266599689222224e-07
700.032,4.3186376597777794e-07
710.026,4.257344537444445e-07
720.012,4.0653130053333327e-07
729.991,3.7772855487777784e-07
739.964,3.386717865e-07
750.007,2.856821862333332e-07
