Wavelength (nm),Power (W)
349.973,8.9304314019e-08
359.99,1.0901257889900001e-07
370.003,1.3268444365700012e-07
380.013,1.6948777670400008e-07
390.019,2.3518821442699999e-07
400.022,3.1645698271999995e-07
410.021,4.0648184410000006e-07
420.016,4.9945115041e-07
430.007,5.437493348100001e-07
439.994,6.286156122500002e-07
449.977,7.375745010899999e-07
460.035,8.400643628300003e-07
470.01,9.317208059199998e-07
479.98,1.0291065359199999e-06
490.025,1.1232504320799998e-06
499.985,1.20726854811e-06
510.021,1.288802257009999e-06
519.972,1.3554308822400008e-06
529.998,1.4202144967499994e-06
540.019,1.4646116426000009e-06
550.034,1.4878925196699997e-06
559.965,1.5286838253999986e-06
569.97,1.584726476800001e-06
579.97,1.6058974137500009e-06
589.964,1.6275716160799993e-06
600.032,1.6520938618099993e-06
610.014,1.6275103155400002e-06
619.991,1.57172120332e-06
629.962,1.52246799291e-06
640.006,1.4980853410600002e-06
649.964,1.4683097703599997e-06
659.996,1.4113394598700007e-06
670.021,1.3285999102400002e-06
680.039,1.2459643568599999e-06
690.015,1.2668124753700009e-06
700.014,1.3221412916999999e-06
710.006,1.35787810558e-06
719.99,1.3664791555600006e-06
729.968,1.3554892559099985e-06
740.018,1.33274750969e-06
749.981,1.3086118502699992e-06
