Wavelength (nm),Current (A)
349.989,3.661986687444446e-09
359.994,6.563836194000001e-09
369.997,1.0038079431999999e-08
379.995,1.596423943555555e-08
389.991,2.702272447777778e-08
399.982,4.057355524666666e-08
409.97,5.654829986666663e-08
420.034,7.566111022666667e-08
430.014,8.808176021888893e-08
439.989,1.0803068261555551e-07
449.961,1.3236388787777775e-07
460.008,1.570935715333333e-07
469.972,1.7948895250000007e-07
480.01,2.0607171026666672e-07
489.964,2.2973291267777785e-07
499.993,2.525510410888889e-07
510.018,2.728445116777777e-07
520.037,2.901383012888888e-07
529.972,3.0643542762222243e-07
539.982,3.1574623266666654e-07
549.986,3.239411091555555e-07
559.985,3.383388434666665e-07
569.979,3.4262227057777754e-07
579.967,3.468361234888889e-07
590.029,3.545768080222221e-07
600.006,3.5903915615555567e-07
609.977,3.523873173111111e-07
620.021,3.388910735888889e-07
629.981,3.2998290642222226e-07
640.013,3.276205783444445e-07
650.039,3.175850001777776e-07
659.98,2.970157988888889e-07
669.994,2.448947612333332e-07
680.001,1.496517019e-07
689.983,8.857432817000004e-08
699.979,4.453539435555556e-08
709.968,2.3849845893333332e-08
720.029,1.3805176568888889e-08
730.004,8.189659568e-09
739.972,4.6793345675555544e-09
750.011,2.8014796871111104e-09
