Wavelength (nm),Current (A)
349.99,3.161528320111109e-09
359.996,5.458283795444444e-09
369.998,8.39662240044444e-09
379.997,1.3799865582222222e-08
389.992,2.387181301e-08
399.984,3.654487833e-08
409.971,5.166534203000002e-08
420.035,6.961225517666667e-08
430.015,8.268608332888889e-08
439.991,1.034955007622222e-07
449.963,1.2783263018888886e-07
460.01,1.5335838927777768e-07
469.973,1.7604807914444438e-07
480.012,2.0255938375555558e-07
489.966,2.2695509566666671e-07
499.995,2.528373807444443e-07
510.02,2.713245394555556e-07
520.039,2.8786051663333326e-07
529.974,3.0452407517777775e-07
539.984,3.1620096392222225e-07
549.988,3.2549338968888893e-07
559.987,3.41883446611111e-07
569.981,3.4681950269999996e-07
579.969,3.4877328732222227e-07
590.031,3.530713298444444e-07
600.008,3.540261779666668e-07
609.979,3.473523997999999e-07
620.024,3.3259202846666654e-07
629.983,3.2022700861111114e-07
640.016,3.097823725777778e-07
649.963,2.9385648246666656e-07
659.983,2.701669706555556e-07
669.997,2.4284574318888877e-07
680.004,2.1775664616666662e-07
689.986,2.5337573686666664e-07
699.982,2.5113465965555555e-07
709.971,2.433856095e-07
720.031,2.2728617244444457e-07
730.006,2.0274098208888895e-07
739.974,1.6922041351111103e-07
750.014,1.2646016873333337e-07
