Wavelength (nm),Current (A)
349.973,7.854682119111103e-09
359.99,1.2859296519999994e-08
370.003,2.013876549e-08
380.013,3.509829313666667e-08
390.019,5.632233587777778e-08
400.022,8.123051015333338e-08
410.021,1.1005523629777778e-07
420.016,1.4250346487777779e-07
430.007,1.637427368888889e-07
439.994,2.0113141967777783e-07
449.977,2.401161344555556e-07
460.035,2.8072756629999986e-07
470.01,3.166569171888889e-07
479.98,3.570262383999999e-07
490.025,3.9219851761111124e-07
499.985,4.2663446505555546e-07
510.021,4.53770055788889e-07
519.972,4.803657605222223e-07
529.998,5.019918292444444e-07
540.019,5.134254306333335e-07
550.034,5.250114361111112e-07
559.965,5.499741543555555e-07
569.97,5.620132466555555e-07
579.97,5.703701861444441e-07
589.964,5.812271806666666e-07
600.032,5.801466109666667e-07
610.014,5.664819245555554e-07
619.991,5.507166380222222e-07
629.962,5.446028263888889e-07
640.006,5.42546552011111e-07
649.964,5.271408202555557e-07
659.996,4.965729374222223e-07
670.021,4.555336364222223e-07
680.039,4.026632001555554e-07
690.015,3.9184336895555564e-07
700.014,3.725458165999999e-07
710.006,3.457533155000002e-07
719.99,3.103866391444444e-07
729.968,2.673119179e-07
740.018,2.1446046426666666e-07
749.981,1.5525279123333341e-07
