Wavelength (nm),Current (A)
349.989,5.9168102166666645e-09
359.994,1.105332330444445e-08
369.997,1.7460187266666667e-08
379.995,2.996629182555557e-08
389.991,5.025360002222222e-08
399.982,7.509828257333333e-08
409.97,1.052517172477778e-07
420.034,1.386738837444444e-07
430.014,1.6079687092222225e-07
439.989,1.9704716124444445e-07
449.961,2.4022646529999976e-07
460.008,2.860681936555555e-07
469.972,3.249342428111111e-07
480.01,3.718015339777779e-07
489.964,4.141166859444444e-07
499.993,4.560473240111111e-07
510.018,4.947044488444442e-07
520.037,5.263809352222224e-07
529.972,5.546563031555555e-07
539.982,5.723496966888889e-07
549.986,5.922202163333334e-07
559.985,6.229220140666666e-07
569.979,6.291227626777777e-07
579.967,6.336725155333334e-07
590.029,6.457022724666669e-07
600.006,6.501918834666668e-07
609.977,6.38412780177778e-07
620.021,6.227010493888889e-07
629.981,6.159554099444444e-07
640.013,6.169888173333334e-07
650.039,6.071907864555555e-07
659.98,5.776555055777777e-07
669.994,5.104666900666668e-07
680.001,3.6322970040000006e-07
689.983,2.2954070144444433e-07
699.979,1.352843410222222e-07
709.968,8.923699559111108e-08
720.029,6.204481172444445e-08
730.004,4.3248470236666646e-08
739.972,2.9281397269999987e-08
750.011,1.852951890222222e-08
