Wavelength (nm),Power (W)
349.99,9.259349941200003e-08
359.996,1.0752477834199995e-07
369.998,1.2395859578000005e-07
379.997,1.5015139709299995e-07
389.992,1.9680282551300015e-07
399.984,2.5042164898999997e-07
409.971,3.087935342599999e-07
420.035,3.695844266600001e-07
430.015,4.039542744999998e-07
439.991,4.6490660306999987e-07
449.963,5.4045049135e-07
460.01,6.126166242699999e-07
469.973,6.7555232782e-07
480.012,7.469751586200003e-07
489.966,8.096245823499998e-07
499.995,8.682759371899999e-07
510.02,9.233877341100002e-07
520.039,9.7004933728e-07
529.974,1.0195380997900011e-06
539.984,1.0435758565600005e-06
549.988,1.0666682459000007e-06
559.987,1.1092988580900002e-06
569.981,1.11711244871e-06
579.969,1.12227362418e-06
590.031,1.1290963018699993e-06
600.008,1.1271555075799995e-06
609.979,1.0948410114200001e-06
620.024,1.04555129694e-06
629.983,1.0141775843200003e-06
640.016,9.946854547499995e-07
649.963,9.678350070599993e-07
659.983,9.223589515099998e-07
669.997,8.648661545899995e-07
680.004,8.116780836400001e-07
689.986,9.798741425000003e-07
699.982,9.935697130299996e-07
709.971,9.9557636053e-07
720.031,9.787658086299997e-07
730.006,9.531827242400001e-07
739.974,9.259925218500001e-07
750.014,8.942392015299999e-07
