Wavelength (nm),Power (W)
349.989,1.2281189434100002e-07
359.994,1.514893087050001e-07
369.997,1.8344046983199998e-07
379.995,2.42565763262e-07
389.991,3.4041705885000005e-07
399.982,4.4414272315000004e-07
409.97,5.522062151799998e-07
420.034,6.608835525399997e-07
430.014,7.148814080800001e-07
439.989,8.228787282399995e-07
449.961,9.487389777999998e-07
460.008,1.0691133897699996e-06
469.972,1.16952898231e-06
480.01,1.2861300081099998e-06
489.964,1.3863984088700004e-06
499.993,1.4859815086999996e-06
510.018,1.5624518800900009e-06
520.037,1.63210208199e-06
529.972,1.7054665494100003e-06
539.982,1.7379218466799995e-06
549.986,1.77115328085e-06
559.985,1.8357353990200006e-06
569.979,1.8429978361800019e-06
579.967,1.8450600871800014e-06
590.029,1.856004188690001e-06
600.006,1.8450801043300004e-06
609.977,1.7945638281400004e-06
620.021,1.71712999589e-06
629.981,1.6689287549299995e-06
640.013,1.6402003547799998e-06
650.039,1.5937620719299999e-06
659.98,1.5247573702099997e-06
669.994,1.4371538133600007e-06
680.001,1.3502300930299998e-06
689.983,1.5996850481299993e-06
699.979,1.6336370907800007e-06
709.968,1.6419993119e-06
720.029,1.614791877959999e-06
730.004,1.5823453122799998e-06
739.972,1.5503474230299998e-06
750.011,1.5068404888800001e-06
