Wavelength (nm),Current (A)
350.005,6.030777500666664e-09
360.018,1.0416861096666666e-08
370.028,1.535210958222221e-08
380.034,2.444456401111111e-08
390.036,4.2469366898888885e-08
400.035,6.553915660555554e-08
410.031,9.25450752255556e-08
420.022,1.2480625905555546e-07
430.009,1.4866075151111104e-07
439.993,1.838975764666667e-07
449.972,2.2786471922222219e-07
460.026,2.7248945943333334e-07
469.997,3.113424412333333e-07
479.963,3.5558353471111107e-07
490.005,3.969620654555556e-07
499.962,4.3743205678888886e-07
509.993,4.72681492688889e-07
520.02,5.013620583333336e-07
529.963,5.309343660888891e-07
539.98,5.508774046777775e-07
549.992,5.685802788111112e-07
559.998,5.689485756777778e-07
570.0,5.953392325444442e-07
579.995,5.993498017555554e-07
589.986,6.041934802555556e-07
599.97,6.071541860111111e-07
610.028,5.966414355999998e-07
620.001,5.780747736444444e-07
629.968,5.670650291444445e-07
640.008,5.665123594888889e-07
649.963,5.638963847333332e-07
659.991,5.447688812555555e-07
670.012,5.084695227222221e-07
680.026,4.6486566595555577e-07
690.032,4.6867565099999993e-07
700.032,4.3968965128888894e-07
710.026,2.5823654754444444e-07
720.012,1.3082078435555554e-07
729.991,9.536648804111107e-08
739.964,6.42967866011111e-08
750.007,3.915162515111111e-08
