Wavelength (nm),Power (W)
349.99,9.748320308799997e-08
359.996,1.2396587414600006e-07
369.998,1.5575444691900003e-07
379.997,2.097777229049998e-07
389.992,2.982922849499999e-07
399.984,3.9442501754000007e-07
409.971,4.9503321579e-07
420.035,6.024076461100001e-07
430.015,6.642974711100003e-07
439.991,7.735705798799997e-07
449.963,8.970247699700001e-07
460.01,1.0243543334199995e-06
469.973,1.1308291042399997e-06
480.012,1.2485297454699995e-06
489.966,1.3662619386399998e-06
499.995,1.47309325545e-06
510.02,1.56821003769e-06
520.039,1.6504086016999995e-06
529.974,1.7365099235300005e-06
539.984,1.7837085583699998e-06
549.988,1.8241988585599999e-06
559.987,1.8999345534799993e-06
569.981,1.91087774364e-06
579.969,1.9171649178000007e-06
590.031,1.9318301944600006e-06
600.008,1.9314468610300005e-06
609.979,1.8839439453999996e-06
620.024,1.8019700285700004e-06
629.983,1.7565810347900012e-06
640.016,1.7338881695899995e-06
649.963,1.68572253621e-06
659.983,1.6153445875600002e-06
669.997,1.5248070092999995e-06
680.004,1.43763644582e-06
689.986,1.6671476367900006e-06
699.982,1.7040179114200008e-06
709.971,1.7175190736199999e-06
720.031,1.68918715298e-06
730.006,1.65037768915e-06
739.974,1.61057973741e-06
750.014,1.5742538511600008e-06
